UniqueID,Vehicle Class,Engine Size(L),Cylinders,Transmission,Number of Gear,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
4468,6295308786013115823,COMPACT,4.4,8,A,8.0,Z,14.7,9.6,12.4,23,292
4469,7949643342714702297,COMPACT,4.4,8,A,8.0,Z,14.0,10.0,12.2,23,286
4470,7314090539282813310,COMPACT,4.4,8,A,8.0,Z,14.7,9.6,12.4,23,292
4471,4887482516795902325,FULL-SIZE,4.4,8,A,8.0,Z,14.7,9.6,12.4,23,292
4472,8928245593752318142,FULL-SIZE,4.4,8,A,8.0,Z,14.3,9.4,12.1,23,283
4473,2252738416527452918,COMPACT,4.4,8,A,8.0,Z,14.7,9.6,12.4,23,292
4474,793781565618449197,COMPACT,3.0,6,A,7.0,Z,11.8,8.9,10.5,27,245
4475,5892342521432316272,COMPACT,3.0,6,M,6.0,Z,13.1,9.2,11.4,25,267
4476,6733175348280033212,COMPACT,3.0,6,A,8.0,Z,10.9,7.7,9.5,30,222
4477,1365383686609982841,COMPACT,3.0,6,M,6.0,Z,12.7,8.7,10.9,26,255
4478,6113895610238467711,COMPACT,3.0,6,A,8.0,Z,10.9,7.7,9.5,30,222
4479,5127495223600542039,COMPACT,3.0,6,M,6.0,Z,12.5,8.4,10.7,26,249
4480,988107463666787204,COMPACT,3.0,6,A,8.0,Z,11.2,7.8,9.7,29,227
4481,8387580020690154921,COMPACT,3.0,6,A,8.0,Z,11.2,7.8,9.7,29,227
4482,8057069265745240836,COMPACT,3.0,6,A,7.0,Z,13.5,9.9,11.9,24,280
4483,313783415813281202,COMPACT,3.0,6,M,6.0,Z,13.5,9.3,11.6,24,273
4484,1333873854903994330,COMPACT,3.0,6,A,7.0,Z,14.5,10.5,12.7,22,299
4485,2016816147204865135,COMPACT,3.0,6,M,6.0,Z,13.8,9.4,11.9,24,280
4486,7420764191939390430,COMPACT,3.0,6,A,7.0,Z,13.5,9.9,11.9,24,280
4487,5767136738322150701,COMPACT,3.0,6,M,6.0,Z,13.5,9.3,11.6,24,273
4488,6674392979548089836,MID-SIZE,4.4,8,A,8.0,Z,14.3,9.4,12.1,23,283
4489,7066561926658183615,COMPACT,4.4,8,A,7.0,Z,17.3,11.6,14.7,19,344
4490,3896244823542822545,COMPACT,4.4,8,M,6.0,Z,16.2,10.9,13.8,20,324
4491,2499765534468404900,COMPACT,4.4,8,A,7.0,Z,17.3,11.6,14.7,19,344
4492,3353207187150522861,COMPACT,4.4,8,M,6.0,Z,16.2,10.9,13.8,20,324
4493,8883686309252827257,COMPACT,4.4,8,A,7.0,Z,17.3,11.6,14.7,19,344
4494,8042424638850888980,COMPACT,4.4,8,M,6.0,Z,16.2,10.9,13.8,20,324
4495,6662672009628853495,FULL-SIZE,6.6,12,A,8.0,Z,17.7,11.9,15.1,19,355
4496,2249902791799938226,SUV,2.0,4,A,8.0,Z,10.7,7.5,9.3,30,217
4497,1650623973803907828,SUV,2.0,4,A,8.0,Z,11.0,7.7,9.5,30,222
4498,6935097294322410865,SUV,2.0,4,A,8.0,Z,10.8,8.0,9.5,30,223
4499,3654849612718622351,SUV,3.0,6,A,8.0,Z,11.7,8.6,10.3,27,241
4500,6350197959249307289,SUV,2.0,4,A,8.0,Z,11.8,8.6,10.3,27,240
4501,1219686433116545595,SUV,3.0,6,A,8.0,Z,12.9,9.5,11.4,25,266
4502,4125928303003538494,SUV,3.0,6,A,8.0,D,10.3,8.0,9.3,30,246
4503,8573362606243961636,SUV,3.0,6,A,8.0,Z,13.0,9.8,11.5,25,270
4504,8696143278726144894,SUV,4.4,8,A,8.0,Z,15.4,11.2,13.5,21,317
4505,4567248548713553784,SUV,4.4,8,A,8.0,Z,16.6,12.1,14.6,19,341
4506,3450351512597961936,SUV,3.0,6,A,8.0,Z,13.0,9.8,11.5,25,270
4507,472771660595126536,SUV,4.4,8,A,8.0,Z,15.4,11.2,13.5,21,317
4508,7722713837024209480,SUV,4.4,8,A,8.0,Z,16.6,12.1,14.6,19,341
4509,2458268851587128960,TWO-SEATER,8.0,16,A,7.0,Z,26.8,16.6,22.2,13,522
4510,72297190558444026,SUV,3.6,6,A,9.0,X,12.9,9.0,11.2,25,263
4511,8382384635324918995,SUV,3.6,6,A,9.0,X,13.8,9.4,11.8,24,277
4512,7231245205662633251,SUV,1.4,4,A,6.0,X,9.3,7.2,8.3,34,194
4513,3068702865478349045,SUV,1.4,4,A,6.0,X,8.6,7.1,7.9,36,185
4514,5142114999307495376,SUV,1.4,4,A,6.0,X,9.9,7.8,8.9,32,210
4515,8585589664527424598,SUV,1.4,4,A,6.0,X,9.0,7.6,8.3,34,196
4516,8271846901773201633,SUV,2.0,4,A,6.0,Z,11.8,9.1,10.6,27,248
4517,5929798380351834051,SUV,2.5,4,A,6.0,X,11.1,8.6,10.0,28,234
4518,2005825138067418284,MID-SIZE,3.6,6,A,9.0,X,11.3,7.9,9.7,29,228
4519,6930088995967667895,MID-SIZE,2.5,4,A,6.0,X,9.3,6.7,8.1,35,190
4520,7724050208977009863,MID-SIZE,3.6,6,A,9.0,X,11.8,8.0,10.1,28,237
4521,4652558578838481927,FULL-SIZE,2.0,4,A,9.0,Z,10.7,7.4,9.2,31,217
4522,3732973947991177620,FULL-SIZE,2.0,4,A,8.0,Z,11.0,8.0,9.6,29,227
4523,2003728255947414271,FULL-SIZE,3.6,6,A,9.0,X,12.4,8.7,10.7,26,250
4524,8511676913597209187,COMPACT,2.0,4,A,8.0,Z,10.5,7.7,9.2,31,216
4525,1953034501582887550,COMPACT,2.0,4,M,6.0,Z,12.0,8.2,10.3,27,240
4526,3927992880642911503,COMPACT,3.6,6,A,8.0,X,11.6,8.0,10.0,28,234
4527,3293274834512076862,COMPACT,2.0,4,A,8.0,Z,10.8,7.9,9.5,30,222
4528,285033771423853110,COMPACT,3.6,6,A,8.0,X,12.1,8.6,10.5,27,247
4529,8117488827557436726,COMPACT,3.6,6,A,8.0,Z,13.9,9.4,11.9,24,291
4530,2004910817072507147,COMPACT,3.6,6,M,6.0,Z,14.4,10.4,12.6,22,295
4531,29469371344921729,FULL-SIZE,2.0,4,A,8.0,Z,11.0,7.8,9.5,30,224
4532,7177894983586481169,FULL-SIZE,3.0,6,A,8.0,Z,13.0,9.1,11.2,25,263
4533,8787305909776814644,FULL-SIZE,3.6,6,A,8.0,X,13.0,8.9,11.1,25,261
4534,5087387163391673170,MID-SIZE,2.0,4,A,8.0,Z,11.0,7.8,9.5,30,224
4535,6951205972308407482,MID-SIZE,3.6,6,A,8.0,X,11.6,8.0,10.0,28,234
4536,5490963095082905863,MID-SIZE,2.0,4,A,8.0,Z,11.2,8.2,9.8,29,229
4537,3370044401844081024,MID-SIZE,3.6,6,A,8.0,X,12.1,8.6,10.5,27,247
4538,6276221867870641228,MID-SIZE,3.6,6,A,8.0,Z,15.0,9.9,12.7,22,311
4539,3901333773376625236,MID-SIZE,6.2,8,A,8.0,Z,16.5,11.1,14.0,20,329
4540,7357102178071095815,SUV,6.2,8,A,10.0,Z,16.6,10.9,14.0,20,329
4541,2964868529314993067,SUV,3.6,6,A,8.0,X,12.1,8.9,10.6,27,250
4542,4019399927089081148,SUV,3.6,6,A,8.0,X,12.8,9.3,11.2,25,263
4543,2881221921469103708,FULL-SIZE,3.6,6,A,6.0,X,13.2,8.5,11.1,25,260
4544,5345330784454549293,FULL-SIZE,3.6,6,A,6.0,X,13.7,9.0,11.6,24,272
4545,23509482847813737,FULL-SIZE,3.6,6,A,6.0,Z,15.0,10.2,12.8,22,302
4546,6430013172631283991,COMPACT,2.0,4,A,8.0,Z,10.8,7.6,9.4,30,220
4547,6076119626472693844,COMPACT,2.0,4,M,6.0,Z,11.9,7.9,10.1,28,235
4548,5617766627310701140,COMPACT,3.6,6,A,8.0,X,12.3,8.2,10.4,27,246
4549,6615667509035264877,COMPACT,3.6,6,M,6.0,X,14.4,8.4,11.7,24,274
4550,8754067970558106295,COMPACT,6.2,8,A,8.0,Z,14.2,8.7,11.7,24,273
4551,3092858070104941418,COMPACT,6.2,8,M,6.0,Z,14.3,9.4,12.1,23,284
4552,1956883797055524463,COMPACT,6.2,8,A,10.0,Z,18.8,11.3,15.4,18,361
4553,8460816233839489247,COMPACT,6.2,8,M,6.0,Z,17.1,12.0,14.8,19,348
4554,8127734406227904676,,2.0,4,A,,X,9.8,8.8,9.3,30,218
4555,5338319235578295222,PICKUP TRUCK,2.5,4,A,6.0,X,12.1,9.2,10.8,26,253
4556,7828963033997504471,PICKUP TRUCK,2.5,4,M,6.0,X,11.9,9.2,10.7,26,251
4557,1165817500855679972,PICKUP TRUCK,2.8,4,A,6.0,D,10.8,8.0,9.6,29,257
4558,8602372799273641277,PICKUP TRUCK,3.6,6,A,8.0,X,13.4,9.6,11.7,24,274
4559,7718352164470779454,PICKUP TRUCK,2.5,4,A,6.0,X,12.6,9.8,11.3,25,266
4560,2780651281212276855,PICKUP TRUCK,2.8,4,A,6.0,D,12.1,8.3,10.4,27,279
4561,4322679341935750763,PICKUP TRUCK,3.6,6,A,8.0,X,14.1,10.0,12.2,23,288
4562,5258546832147096316,PICKUP TRUCK,2.8,4,A,6.0,D,12.5,10.7,11.7,24,315
4563,8961239467663414983,PICKUP TRUCK,3.6,6,A,8.0,X,15.0,13.0,14.1,20,331
4564,894766823674517320,TWO-SEATER,6.2,8,A,8.0,Z,15.5,9.2,12.7,22,297
4565,6428803066113446590,TWO-SEATER,6.2,8,M,7.0,Z,14.2,9.0,11.9,24,278
4566,8384817900113162987,TWO-SEATER,6.2,8,A,8.0,Z,17.6,10.3,14.3,20,336
4567,7120032101701384178,TWO-SEATER,6.2,8,M,7.0,Z,15.6,10.6,13.4,21,312
4568,4805024313577618555,COMPACT,1.4,4,A,6.0,X,8.0,5.9,7.1,40,166
4569,2487859448044312574,COMPACT,1.4,4,M,6.0,X,8.6,5.8,7.4,38,172
4570,3946752836863781471,COMPACT,1.4,4,A,6.0,X,8.1,6.0,7.2,39,169
4571,3422959807249511999,COMPACT,1.6,4,A,9.0,D,7.7,5.0,6.5,43,175
4572,8722033012314069455,COMPACT,1.6,4,M,6.0,D,7.8,4.6,6.3,45,170
4573,1566147225588603836,MID-SIZE,1.4,4,A,6.0,X,8.1,6.2,7.3,39,172
4574,235956408478937465,MID-SIZE,1.4,4,M,6.0,X,8.6,6.2,7.5,38,175
4575,8632226558581063960,MID-SIZE,1.4,4,A,6.0,X,8.4,6.4,7.5,38,176
4576,4546910956677942745,MID-SIZE,1.6,4,A,9.0,D,7.8,5.2,6.6,43,178
4577,2648909511394059456,MID-SIZE,1.6,4,M,6.0,D,8.1,4.9,6.7,42,180
4578,7412258406913636871,SUV,1.5,4,A,6.0,X,9.2,7.3,8.3,34,195
4579,3205181878521656658,SUV,1.6,4,A,6.0,D,8.5,6.0,7.4,38,198
4580,3588452383818631874,SUV,1.5,4,A,6.0,X,9.8,7.9,8.9,32,209
4581,7947465677496588171,SUV,1.6,4,A,6.0,D,8.5,6.1,7.4,38,198
4582,7448316166703698257,SUV,2.0,4,A,9.0,Z,10.9,8.3,9.7,29,228
4583,6941303812271850254,FULL-SIZE,2.5,4,A,6.0,X,10.9,7.9,9.5,30,224
4584,7845525293983849750,FULL-SIZE,3.6,6,A,6.0,X,12.7,8.5,10.8,26,254
4585,8084939150345578474,FULL-SIZE,3.6,6,A,6.0,E,17.2,11.6,14.6,19,245
4586,731451285122177908,MID-SIZE,1.5,4,A,6.0,X,8.8,6.5,7.8,36,181
4587,1281729399715590032,MID-SIZE,2.0,4,A,9.0,Z,10.5,7.4,9.1,31,213
4588,8507535424104665972,MID-SIZE,1.8,4,A,,X,4.8,5.5,5.1,55,121
4589,2509893643962261992,PICKUP TRUCK,4.3,6,A,6.0,X,13.4,10.0,11.8,24,278
4590,459774324426159840,PICKUP TRUCK,4.3,6,A,6.0,E,19.3,14.4,17.1,17,284
4591,2376057220977261254,PICKUP TRUCK,5.3,8,A,6.0,X,14.6,10.3,12.7,22,298
4592,5084804126470181149,PICKUP TRUCK,5.3,8,A,6.0,X,14.6,10.3,12.7,22,298
4593,3821116281461999866,PICKUP TRUCK,5.3,8,A,6.0,E,19.7,13.9,17.1,17,283
4594,5568710429441990367,PICKUP TRUCK,5.3,8,A,8.0,X,14.9,10.9,13.1,22,307
4595,3531449956342541244,PICKUP TRUCK,6.2,8,A,8.0,Z,15.9,11.2,13.8,20,324
4596,6651108569102182278,PICKUP TRUCK,5.3,8,A,8.0,X,13.4,10.0,11.8,24,278
4597,4785777570511492653,PICKUP TRUCK,4.3,6,A,6.0,X,14.1,10.6,12.5,23,294
4598,7802548057146843688,PICKUP TRUCK,4.3,6,A,6.0,E,20.2,15.2,18.0,16,296
4599,6841094621801504418,PICKUP TRUCK,5.3,8,A,6.0,X,15.0,10.7,13.1,22,307
4600,7351712906719875949,PICKUP TRUCK,5.3,8,A,6.0,X,15.0,10.7,13.1,22,307
4601,6992420086299083288,PICKUP TRUCK,5.3,8,A,6.0,E,21.0,15.0,18.3,15,309
4602,4358665163524086753,PICKUP TRUCK,5.3,8,A,8.0,X,15.6,11.6,13.8,20,324
4603,4697042206767919518,PICKUP TRUCK,6.2,8,A,8.0,Z,16.0,11.7,14.1,20,331
4604,6262122271482670520,PICKUP TRUCK,5.3,8,A,8.0,X,14.4,11.2,13.0,22,304
4605,6882064004086751663,COMPACT,1.4,4,A,6.0,X,8.8,6.6,7.8,36,184
4606,699832490390854710,COMPACT,1.4,4,M,6.0,X,8.4,6.3,7.4,38,174
4607,673549529445346821,COMPACT,1.8,4,A,6.0,X,9.3,7.0,8.3,34,193
4608,998839866661365133,COMPACT,1.8,4,M,5.0,X,9.2,6.8,8.1,35,190
4609,7662637498193175653,,1.4,4,A,6.0,X,8.8,6.6,7.8,36,184
4610,5372039027872984218,,1.4,4,M,6.0,X,8.4,6.3,7.4,38,174
4611,579577014942712706,,1.8,4,A,6.0,X,9.3,7.0,8.3,34,193
4612,3122415296310882024,,1.8,4,M,5.0,X,9.2,6.8,8.1,35,190
4613,6679529478840559072,COMPACT,1.4,4,A,,X,7.8,6.2,7.1,40,167
4614,4333784018237556981,COMPACT,1.4,4,M,5.0,X,8.0,6.0,7.1,40,166
4615,2346794616740003010,SUV,5.3,8,A,6.0,X,15.1,10.4,13.0,22,305
4616,2188916753378482680,SUV,5.3,8,A,6.0,X,15.1,10.4,13.0,22,305
4617,8330115141589645152,SUV,5.3,8,A,6.0,E,19.8,13.9,17.2,16,285
4618,3189520096122182079,SUV,5.3,8,A,6.0,X,15.3,10.9,13.3,21,313
4619,3390079821522427293,SUV,5.3,8,A,6.0,X,15.3,10.9,13.3,21,312
4620,4231995094091973646,SUV,5.3,8,A,6.0,E,22.3,15.7,19.3,15,321
4621,719866071856210524,SUV,5.3,8,A,6.0,X,15.1,10.4,13.0,22,305
4622,1942219354899921019,SUV,5.3,8,A,6.0,X,15.1,10.4,13.0,22,305
4623,8282954225628228353,SUV,5.3,8,A,6.0,E,19.8,13.9,17.2,16,285
4624,3120896037779138553,SUV,5.3,8,A,6.0,X,15.2,10.8,13.2,21,310
4625,5315342238774475906,SUV,5.3,8,A,6.0,X,15.2,10.8,13.2,21,310
4626,4739363582652257341,SUV,5.3,8,A,6.0,E,20.8,14.5,18.0,16,299
4627,757141650647430222,SUV,6.2,8,A,10.0,Z,16.4,10.7,13.8,20,325
4628,2948664124876855186,SUV,2.0,4,A,9.0,Z,11.7,9.0,10.5,27,246
4629,8748728899257404922,SUV,3.6,6,A,9.0,X,12.9,8.7,11.0,26,258
4630,3585824368981308263,SUV,3.6,6,A,9.0,X,13.7,9.4,11.8,24,276
4631,5537342004885598855,SUV,1.4,4,A,6.0,X,9.3,7.2,8.3,34,194
4632,2355691069578167216,SUV,1.4,4,M,6.0,X,9.2,7.1,8.2,34,194
4633,5258565422745128782,SUV,1.4,4,A,6.0,X,9.9,7.8,8.9,32,210
4634,1837506173306907699,FULL-SIZE,3.6,6,A,8.0,X,12.4,7.8,10.3,27,242
4635,8014206693484456771,FULL-SIZE,3.6,6,A,8.0,X,12.4,7.8,10.3,27,242
4636,5922356256178024948,FULL-SIZE,3.6,6,A,8.0,E,17.1,10.6,14.2,20,234
4637,6133738700790725869,FULL-SIZE,5.7,8,A,8.0,X,14.7,9.4,12.3,23,289
4638,7753178168417990250,FULL-SIZE,3.6,6,A,8.0,X,12.8,8.7,11.0,26,258
4639,170196949612245650,FULL-SIZE,3.6,6,A,8.0,X,12.8,8.7,11.0,26,258
4640,7451265085500590902,FULL-SIZE,3.6,6,A,8.0,E,17.6,12.0,15.0,19,248
4641,5863295314949158735,,3.6,6,A,9.0,X,12.9,8.4,10.9,26,259
4642,8636164863293523690,,3.6,6,A,9.0,X,12.4,8.4,10.6,27,249
4643,185958548418076506,MID-SIZE,3.6,6,A,8.0,X,12.4,7.8,10.3,27,242
4644,6860881131317351813,MID-SIZE,5.7,8,M,6.0,Z,15.6,10.1,13.1,22,307
4645,370246150105232919,MID-SIZE,6.4,8,M,6.0,Z,16.7,10.4,13.9,20,325
4646,7502933985417814307,MID-SIZE,5.7,8,A,8.0,X,14.7,9.4,12.3,23,289
4647,1752355049890711488,MID-SIZE,6.4,8,A,8.0,Z,15.6,9.6,12.9,22,302
4648,6987257005711602103,MID-SIZE,3.6,6,A,8.0,X,12.8,8.7,11.0,26,258
4649,1053112170426826769,MID-SIZE,3.6,6,A,8.0,X,12.8,8.7,11.0,26,258
4650,4193790348838143352,MID-SIZE,3.6,6,A,8.0,E,17.6,12.0,15.0,19,248
4651,331716430337500155,MID-SIZE,6.4,8,M,6.0,Z,16.7,10.4,13.9,20,325
4652,7006476707525600311,MID-SIZE,6.4,8,A,8.0,Z,15.6,9.6,12.9,22,302
4653,9115491316758851564,MID-SIZE,6.2,8,A,8.0,Z,17.6,10.7,14.5,19,339
4654,2528175757393893010,MID-SIZE,6.2,8,A,8.0,Z,17.6,10.7,14.5,19,339
4655,5699153535814610309,MID-SIZE,6.2,8,M,6.0,Z,18.1,11.4,15.1,19,352
4656,8652374819727939927,FULL-SIZE,3.6,6,A,5.0,X,13.7,9.0,11.6,24,271
4657,5068476541609194828,FULL-SIZE,3.6,6,A,5.0,X,13.7,9.0,11.6,24,271
4658,2088578145215190059,FULL-SIZE,3.6,6,A,5.0,E,18.9,12.7,16.1,18,268
4659,2704274004353422706,FULL-SIZE,3.6,6,A,8.0,X,12.4,7.8,10.3,27,242
4660,4311949164176553404,FULL-SIZE,3.6,6,A,8.0,X,12.4,7.8,10.3,27,242
4661,924965334491308602,FULL-SIZE,3.6,6,A,8.0,E,17.1,10.6,14.2,20,234
4662,4932139500887270021,FULL-SIZE,5.7,8,A,5.0,X,15.6,9.7,12.9,22,302
4663,7391655269047391620,FULL-SIZE,5.7,8,A,8.0,X,14.7,9.4,12.3,23,289
4664,6071115775057131139,FULL-SIZE,6.4,8,A,8.0,Z,15.6,9.6,12.9,22,302
4665,1947184972460348611,FULL-SIZE,3.6,6,A,8.0,X,12.8,8.7,11.0,26,258
4666,6659506383806828685,FULL-SIZE,3.6,6,A,8.0,X,12.8,8.7,11.0,26,258
4667,3856023002320118811,FULL-SIZE,3.6,6,A,8.0,E,17.6,12.0,15.0,19,248
4668,6587349724706819869,FULL-SIZE,5.7,8,A,5.0,X,16.0,10.1,13.3,21,312
4669,1570663140007798935,FULL-SIZE,6.4,8,A,8.0,Z,15.6,9.6,12.9,22,302
4670,5881017880820071810,FULL-SIZE,6.2,8,A,8.0,Z,17.6,10.7,14.5,19,339
4671,6309659964007333845,SUV,3.6,6,A,8.0,X,12.7,9.6,11.3,25,265
4672,4648528498843535381,SUV,5.7,8,A,8.0,X,16.7,10.9,14.1,20,331
4673,6540176907871131251,SUV,6.4,8,A,8.0,Z,18.3,12.2,15.6,18,363
4674,3599259098249768859,,3.6,6,A,6.0,X,13.7,9.4,11.8,24,276
4675,8159858704168403231,,3.6,6,A,6.0,E,19.4,13.3,16.7,17,274
4676,1522579583626566738,SUV,2.4,4,A,4.0,X,12.7,9.2,11.1,25,261
4677,2604344570395031156,SUV,3.6,6,A,6.0,X,14.2,9.5,12.1,23,284
4678,8806715879941272086,SUV,3.6,6,A,6.0,E,19.1,13.2,16.4,17,274
4679,4481328496219392694,SUV,3.6,6,A,6.0,X,14.5,10.0,12.4,23,292
4680,472678528561485888,TWO-SEATER,1.4,4,A,6.0,X,9.3,6.5,8.0,35,187
4681,2728125223264551392,TWO-SEATER,1.4,4,M,6.0,X,9.0,6.7,7.9,36,185
4682,5204677789014897777,COMPACT,1.4,4,A,6.0,X,9.7,7.4,8.7,32,202
4683,5945030507640273731,COMPACT,1.4,4,M,5.0,X,8.4,7.0,7.8,36,182
4684,3930248613193367200,COMPACT,1.4,4,A,6.0,X,9.7,7.4,8.7,32,202
4685,3632522278563426303,COMPACT,1.4,4,M,5.0,X,8.4,7.0,7.8,36,182
4686,4374587432923140771,,1.4,4,A,6.0,X,10.7,7.9,9.4,30,221
4687,2999304664429187244,SUV,1.4,4,M,6.0,X,9.5,7.1,8.4,34,197
4688,8549818028602918605,SUV,2.4,4,A,9.0,X,10.7,7.8,9.4,30,220
4689,6102183040547048004,SUV,2.4,4,A,9.0,X,11.0,8.0,9.7,29,226
4690,7404928918195677347,FULL-SIZE,2.0,4,A,,X,5.7,6.2,5.9,48,138
4691,7405894614255106489,SUV,1.0,3,A,6.0,X,8.6,8.1,8.4,34,195
4692,3931992297177256929,SUV,2.0,4,A,6.0,X,10.2,8.0,9.3,30,217
4693,3074311682777505132,SUV,2.0,4,A,6.0,X,11.5,8.0,9.9,29,233
4694,283645741646724350,SUV,2.0,4,A,6.0,X,11.3,8.0,9.9,29,231
4695,195915838066546908,SUV,3.5,6,A,6.0,X,13.5,9.1,11.5,25,270
4696,5535333881026493185,SUV,2.0,4,A,6.0,X,11.9,8.7,10.5,27,246
4697,9202013314557104908,SUV,2.7,6,A,6.0,X,13.8,9.8,12.0,24,282
4698,2128279290357418544,SUV,3.5,6,A,6.0,X,14.2,10.2,12.4,23,291
4699,4178303500096667319,SUV,1.5,4,A,6.0,X,10.2,7.8,9.1,31,214
4700,5416211614907951078,SUV,2.5,4,A,6.0,X,11.1,8.1,9.7,29,229
4701,1681420058591322096,SUV,2.5,4,A,6.0,E,15.2,10.9,13.3,21,219
4702,716415159533661859,SUV,1.5,4,A,6.0,X,10.7,8.3,9.6,29,226
4703,4583802292785917040,SUV,2.0,4,A,6.0,X,11.5,8.8,10.3,27,241
4704,421841351684487291,SUV,3.5,6,A,10.0,X,13.8,10.7,12.4,23,291
4705,3244363746968528063,SUV,3.5,6,A,10.0,X,14.9,11.2,13.2,21,311
4706,7692350276080059878,SUV,2.3,4,A,6.0,X,12.6,8.6,10.8,26,254
4707,6200954979735777703,SUV,3.5,6,A,6.0,X,13.9,9.8,12.1,23,283
4708,314154923665802628,SUV,3.5,6,A,6.0,E,18.7,13.0,16.2,17,269
4709,8190925053455459608,SUV,2.3,4,A,6.0,X,13.1,9.2,11.4,25,267
4710,5898437617054448014,SUV,3.5,6,A,6.0,X,14.8,10.7,13.0,22,305
4711,5094335139501904654,SUV,3.5,6,A,6.0,X,14.5,10.6,12.7,22,299
4712,1493559910332499199,SUV,3.5,6,A,6.0,E,19.7,14.3,17.3,16,288
4713,1577461178975188056,PICKUP TRUCK,2.7,6,A,10.0,X,11.9,9.0,10.6,27,249
4714,8834868473311352715,PICKUP TRUCK,2.7,6,A,10.0,X,12.0,9.4,10.8,26,253
4715,112786928538835035,PICKUP TRUCK,2.7,6,A,10.0,X,12.3,9.4,11.0,26,258
4716,6988496116602110810,PICKUP TRUCK,3.0,6,A,10.0,D,10.8,8.0,9.5,30,256
4717,5272868274965361271,PICKUP TRUCK,3.0,6,A,10.0,D,10.8,8.4,9.7,29,260
4718,2745389359076238037,PICKUP TRUCK,3.3,6,A,6.0,X,12.3,9.4,11.0,26,259
4719,316933914192380505,PICKUP TRUCK,3.3,6,A,6.0,X,12.3,9.3,10.9,26,257
4720,5629441255646648337,PICKUP TRUCK,3.3,6,A,6.0,E,16.8,12.7,14.9,19,248
4721,407164308709816559,PICKUP TRUCK,3.3,6,A,6.0,X,12.4,9.8,11.2,25,263
4722,8733741901303327469,PICKUP TRUCK,3.3,6,A,6.0,X,12.4,9.8,11.2,25,263
4723,3627910422073453013,PICKUP TRUCK,3.3,6,A,6.0,E,16.8,12.7,14.9,19,248
4724,7838044938183718009,PICKUP TRUCK,3.5,6,A,10.0,X,13.6,10.1,12.0,24,282
4725,1103462569646194305,PICKUP TRUCK,3.5,6,A,10.0,X,13.6,10.7,12.3,23,288
4726,2481392037002499090,PICKUP TRUCK,3.5,6,A,10.0,X,13.7,11.2,12.5,23,293
4727,4919826142923322370,PICKUP TRUCK,5.0,8,A,10.0,X,14.1,10.4,12.4,23,292
4728,2979772656453322670,PICKUP TRUCK,5.0,8,A,10.0,X,13.9,10.2,12.2,23,286
4729,410832252622585154,PICKUP TRUCK,5.0,8,A,10.0,E,20.2,14.0,17.4,16,288
4730,8328669181167248857,PICKUP TRUCK,5.0,8,A,10.0,X,14.7,11.2,13.1,22,308
4731,5808186747840909218,PICKUP TRUCK,5.0,8,A,10.0,X,14.7,11.2,13.1,22,307
4732,1750699067875353006,PICKUP TRUCK,5.0,8,A,10.0,E,20.2,14.0,17.4,16,288
4733,136588225327441965,PICKUP TRUCK,5.0,8,A,10.0,X,14.7,11.8,13.8,20,324
4734,4343594739220178190,PICKUP TRUCK,5.0,8,A,10.0,X,14.7,11.8,13.8,20,323
4735,8790835695087130902,PICKUP TRUCK,5.0,8,A,10.0,E,20.3,14.0,17.4,16,288
4736,3443745066869359413,PICKUP TRUCK,2.7,6,A,10.0,X,12.6,9.8,11.3,25,265
4737,5890588692194308665,PICKUP TRUCK,2.7,6,A,10.0,X,13.1,10.2,11.8,24,277
4738,7623429825305490979,PICKUP TRUCK,2.7,6,A,10.0,X,13.1,9.8,11.6,24,272
4739,3318817716303920630,PICKUP TRUCK,3.0,6,A,10.0,D,11.8,9.3,10.7,26,288
4740,7954071601104340323,PICKUP TRUCK,3.0,6,A,10.0,D,11.8,9.3,10.7,26,288
4741,7605967397533683679,PICKUP TRUCK,3.0,6,A,10.0,D,11.2,8.4,9.9,29,266
4742,2702259659728135595,PICKUP TRUCK,3.3,6,A,6.0,X,13.0,10.3,11.8,24,277
4743,7843625686668937286,PICKUP TRUCK,3.3,6,A,6.0,X,12.9,10.2,11.7,24,273
4744,2577453142282099196,PICKUP TRUCK,3.3,6,A,6.0,E,17.6,13.7,15.8,18,263
4745,4772838372581870440,PICKUP TRUCK,3.3,6,A,6.0,X,13.8,10.7,12.4,23,291
4746,6850235618747726884,PICKUP TRUCK,3.3,6,A,6.0,X,13.8,10.7,12.4,23,291
4747,6841828028738811027,PICKUP TRUCK,3.3,6,A,6.0,E,17.5,13.7,15.8,18,262
4748,2764883049997099113,PICKUP TRUCK,3.5,6,A,10.0,X,14.3,10.5,12.6,22,295
4749,6577665799444991750,PICKUP TRUCK,3.5,6,A,10.0,X,14.4,10.6,12.7,22,297
4750,1065697174570725433,PICKUP TRUCK,3.5,6,A,10.0,X,14.5,11.2,13.0,22,305
4751,4243700017763660595,PICKUP TRUCK,5.0,8,A,10.0,X,14.6,10.9,13.0,22,304
4752,7591513796605817591,PICKUP TRUCK,5.0,8,A,10.0,X,15.1,11.0,13.3,21,311
4753,8729476387208157809,PICKUP TRUCK,5.0,8,A,10.0,E,20.0,15.6,18.0,16,300
4754,91016309425306,PICKUP TRUCK,5.0,8,A,10.0,X,14.7,11.8,13.8,20,324
