address,year,day,length,weight,count,looped,neighbors,income,label
1LWMZg7KonRD9zaFRUB1a5aPPWYUSKEihw,2012,335,12,0.0104166666666667,2,0,1,699000000.0,white
1H1aNQSG5hZUdScWWzm2M2JwPHc4qxvaVh,2017,134,144,0.537760510901966,701,0,2,82492750.0,white
1JvoJmAtcmKdoS9yjhj4PgD8pLRpMhwoKK,2017,45,0,0.5,1,0,2,80000000.0,princetonCerber
1DisEuBnRzcWkZdosjt8x4NVZAVoHt7CLH,2013,252,12,0.0041666666666666,1,0,1,78043659.0,white
1FtojbKsABYXzgyM4hG8EmoEsxiJbcPN3s,2016,103,2,0.5,1,0,2,120360000.0,princetonCerber
1AXVoz9U2NtorUVddNybNJDkgFKsztAmLj,2017,141,22,0.5,1,0,2,1741347034.0,white
1Fg8LgZP9hVLmKQxDLDmBB7Yfz47NKq2GY,2015,197,144,0.100247012415893,2729,919,1,250000000.0,paduaCryptoWall
1D7d1UJh5ZKvaQr1VJ4r5qkJVUyc6wCuFm,2013,305,26,2.01081194196429,18,0,6,293714402.0,montrealCryptoLocker
1CyzsdG646Nckj3ZeaLx7PQQLVLr8pUVQX,2016,268,144,0.0485884883699962,2377,0,1,300000000.0,princetonLocky
177WR97C5vTHm4HVB91FzivxhaEkGnGWbK,2015,15,144,1.39561452665489e-05,4168,3183,2,88310000.0,white
1M4CkSF12u9twHSwzHUAAknr1YsnmnY8Zm,2017,38,144,0.416219570100635,2626,0,2,50000000.0,montrealCryptConsole
1KPjKPvDZaWdF3FEfC8KEZKWDQEMUH93T5,2014,51,144,0.0019702576754387,1206,0,2,175000000.0,white
1BfeDekiDDeqg8BUcEcAB16tS63ZrzEYfN,2014,188,6,0.125,1,0,2,31210000.0,white
167dMyZx8AoN7cmcsKtSinbP9m8Wuj7KTj,2015,267,144,0.788237660010855,1804,0,2,37301100.0,white
173Zeyse5YerNnwQrisBJhSAuuwUbufJYu,2015,49,0,1.0,1,0,1,54000000.0,white
1ECQzbz1wU7cexFZv6dwzZXvSgW695DgTT,2015,114,6,0.125,1,0,2,34175400.0,white
1JYFhSR8QwmWmCsCUDfcfVLL1C2bk9xyix,2011,337,12,0.0757578046066744,27,22,1,1007587771.0,white
1EDZoxso9HLejxHEygd6qyscY9TRiYTcJQ,2016,356,0,1.0,1,0,2,100000000.0,princetonCerber
18Uee8LPpzeDbXgHvakRJRPvPWQob32of1,2016,323,0,0.5,1,0,2,100000000.0,princetonCerber
123zTvjw931gKezg4bMwaBS45YBQjJh3pZ,2016,63,12,8.99749267523101e-05,2,2,1,399500000.0,princetonLocky
12NmKFRf4C3u6RXviEn4ZCtE6Jm54Mgq2S,2016,150,144,0.0241075329294555,5977,0,2,120000000.0,montrealCryptXXX
15CoaHUouoGYaRfynBFjeFt49oiDpf5HTV,2017,236,0,1.0,1,0,1,94700000.0,white
1EwCcZqCi3Fte777JMrd9yzkyx9cAAufEw,2017,16,4,0.166666666666667,1,0,2,80000000.0,princetonCerber
14AdWLS1mZhfYQdSPfn1ddGNizEqepX5fV,2011,215,4,0.5,1,0,2,499728203.0,white
1LBsTeYbcprzWB4UZ9ZjravZ3J4HrkHd8T,2016,186,140,0.0354415374575271,236,0,1,400000000.0,princetonLocky
1GeKtqL2zXZcZjtgrZt5Cae2WsYLM3WdKv,2012,39,0,0.5,1,0,1,637200000.0,white
1D4EjnaAGnR8LFdGqH2BsvJkTYWsxjPTiH,2014,53,138,1.0,1,0,2,127398666.0,white
1Dz4PR5AQnGqQxb5fmgcKnzsnBVYsWxmjm,2014,97,16,0.1,1,0,1,91000000.0,white
12xiyUzHmVQNA3CyQR98t5ds5TDJJPbR1M,2017,77,2,0.5,1,0,1,42840000.0,white
1QAM8mgrFg2fTMbQzUTwDXJznShoPxEGmT,2016,270,144,0.0238467080977033,4517,0,2,82260000.0,princetonCerber
14V2V73Q1AEmwc5yjd6EGHNnhhAfZmbrxC,2017,294,2,0.0625,2,0,1,133062058.0,white
16TYByDz5TA9J6R3gNgWwaE6JbKEwcKrpS,2016,52,2,0.5,1,0,1,50000000.0,princetonLocky
1HWue4jHugcW3uPGauqXqZ5H5XCmEiH37r,2011,195,20,0.015625,1,0,1,90000000.0,white
1KbCgyXRNDJqT34MA6yBqxnYJPmgihJgT2,2011,46,2,1.0,1,0,2,197000000.0,white
18TLgQK3ggSm1hfbyRrDF2dYLyBoYjQVmL,2017,14,0,0.5,1,0,1,799988700.0,montrealDMALockerv3
1BCRuRA9mgVuhSkLBgvVrgSP6MZ3ri9Xrt,2012,338,8,0.0625,1,0,2,119890000.0,montrealCryptoLocker
1AHcLfdnALcLRcTRGrKKeqjs5tE26sT33P,2012,158,0,0.5,1,0,1,500000000.0,white
1BcMTiSN8gr1BG9TSjVvVpSYZeTuVn14bb,2014,210,0,1.0,1,0,1,288150000.0,paduaCryptoWall
1HMYdVo6HN4tFLMgtcAcHaAzNtZ1Y6dFbk,2017,120,8,0.25,1,0,2,100000000.0,princetonCerber
14rR7SThYW8CSzvSxXPS3sWF9YewHckqVn,2017,220,4,0.0625,1,0,2,50000000.0,princetonCerber
1AH2NnQTYwu8VdsSxZ6qXuQFF7TpT8FsBA,2016,266,2,1.0,1,0,2,101268840.0,princetonCerber
1Ep7Wv5yXbtNVvMZAngxvnVbP8jtChZVhS,2016,74,144,0.398793951489206,5655,2408,1,50000000.0,princetonLocky
1EYFWyPoE7QvWRQnwKgs3XfqtBeUw63TBn,2015,294,0,0.5,1,0,1,209111588.0,paduaCryptoWall
1LbbvvXyZnoagFBbQDXpoyBzvGXnqeHDZM,2016,254,142,0.000673504649412,225,0,1,200000000.0,princetonLocky
1KxRj1Y5Q1WxVeJ8Rgq7Pq8sR17sUSd9NC,2014,156,8,3.0,4,0,1,500000000.0,white
1JkMfoATwfuxYBDDQSWP1Q6Fg5nS8Hufgm,2016,266,0,0.25,1,0,1,300000000.0,princetonLocky
1Km4QwBnppCULZeUSmaJMV3qVi7sQmCtKf,2013,343,144,0.802139006929836,1594,1,3,155750000.0,montrealCryptoLocker
1LNa9Hop39m2vKk7hjBRBEVBxQHpoCMiZF,2012,28,4,0.0717241379310345,26,26,1,60531752.0,white
13i7Ytksd3JZRSBbsx7QVuQ2aL7waSmRHr,2016,114,0,0.5,1,0,1,150000000.0,princetonLocky
17VWtvNL7xbpY65VQjJZe7CCuC3pGWve2n,2011,129,0,0.5,1,0,1,214000000.0,white
16DiFiMAhkoPiwQm8nAzHgXSJzcVFfbk4o,2016,326,22,0.0034722222222222,1,0,2,65600000.0,princetonCerber
35Zz6VT9FXURqBjRHCkPYMCABRUSkdTH7z,2017,67,144,0.0127643267181747,4163,0,1,30000000.0,white
1PAQwes6k5qtxsiPFK24WZMUfoFRpPTPaP,2018,135,22,0.125,1,0,2,176961747.0,white
1eDbbSSMoEJBVaEbkE1KAA3hd7mVUxn1f,2016,148,2,0.5,1,0,2,120000000.0,montrealCryptXXX
1BXH4oHzSc5SAL2C4f6JGiSfEJ3ec1xNWh,2015,224,144,0.375052240547631,384,1,2,392000000.0,paduaCryptoWall
1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,2013,227,68,2.0703144390136,4,1,10,1949600000.0,montrealCryptoLocker
1P27vSAbSsc5rxefrqGLpjmJfC3fYKwGKo,2015,228,144,3.4123568815641503e-09,244,0,2,615726594.0,white
1L77fW34nS6ow7jJZD2xAsPovZsfzYQZE2,2016,357,144,0.0001853669532915,2550,0,2,48580000.0,princetonCerber
1DpBttt3MwEhxeB5DNgWyPv1sEnRb41n4m,2015,228,6,0.0625,1,0,2,710000000.0,white
1A3jukp8z8BhoRpbqSGW8eqg2VDJfZyuo,2018,44,16,0.0625,1,0,2,1061859692.0,white
14qxxAP55Dr13BbsuPxQzCzYYcfbSvjsy3,2014,79,0,2.0,2,0,4,1114350000.0,paduaCryptoWall
1ALsN45XVsF67HfL6WbGbPKsTq1RriRd8F,2014,121,144,0.64099813579599,750,0,1,32700000.0,paduaCryptoWall
1LG9NX9TVuVATF8p1t8eHMnMxHLpDmgwir,2016,71,0,1.0,1,0,1,400000000.0,princetonLocky
3DDwRBAAjTAPZCL2ncocHpTRJ92xdgnu3z,2018,211,0,1.0,1,0,2,100000000.0,white
1Ma2nEyBLjrR3yfNzNayh5txuft86gzKtM,2013,51,130,0.379118199644323,11,0,2,291000000.0,white
13Yi5TELsUp1jZRkC7paGJWDhL9JHSWaKY,2014,156,20,0.0003255208333333,15,0,1,220000000.0,paduaCryptoWall
19MDirRGVRji9zn1N8CfxaDPH1EApcP9oY,2017,154,18,4.62962962962963e-06,1,0,1,99090000.0,white
12k3CentDLVvcNBcUsi9m5uYdUwmMKMyHH,2011,315,2,0.103921568627451,15,0,1,150957139.0,white
14ZHPfXX6PoaWdefBhmY1eGXasMTiNmeFN,2012,228,144,3.7064446651970097e-16,315,0,2,396581360.0,white
1HtA3okaqQgSGYM34KsqqpNp4JmiAAf8vG,2017,193,62,1.19209289550781e-07,1,0,2,50000000.0,princetonCerber
1FEKdebPm4xEaJdWLjVx8w5QvfFECmCScA,2017,275,144,0.143567162851064,7049,0,2,599950000.0,white
1NsfxxsWh7q7T6SFj5DJkJZPcvuK6jtwDJ,2015,151,144,0.0037594072318975,1419,0,1,217000000.0,paduaCryptoWall
1PM4hFd7k59XwD5k4KKssbAh9SYTgyebS9,2017,90,144,0.0115219305432908,1467,0,2,46260000.0,princetonCerber
19bSSUNHrRvMZJCm6qhZMRm2bR546SoRfd,2017,311,2,1.0,1,0,2,53873174.0,white
187GEa3Gwwk7cpvjcboA8AhsLFi5bhbTq4,2016,186,0,0.5,1,0,1,200000000.0,princetonLocky
19CyKtbsejipVpLDqxTok6orz5Bv4iRaoA,2014,14,22,0.25,1,0,2,61062139.0,white
3HGuqCt4qopHVkoDYnpRSWfkMHkQrCT7GB,2017,153,2,0.5,1,0,2,80590436.0,white
1NHP1LWSsnzBfEMopSNdVDFLTdQ9xyesYf,2015,331,2,1.0,1,0,2,50074225.0,white
1A2VrTUtBHg4ZA7mEv3YEEBNhfVgZmsdsN,2013,290,14,0.0015432098765432,1,0,1,198000000.0,montrealCryptoLocker
133ubSHV1WPGFFiagJNbHZBXiXZzwpkAGg,2016,278,2,0.0714285714285714,1,0,2,80000000.0,princetonCerber
3Fm25exhunk6Q8mT2sc7RJWEEq1Kd2CNLq,2018,187,144,0.0214238870204997,4948,0,2,133333071.0,white
1DGjVAiwBiceeXisBDmCytUywVCr1r8rXe,2014,113,2,0.5,1,0,1,100000000.0,paduaCryptoWall
13qcm3HnJ7VkXqrKjyYLeMzJRtsAQ3X9Z8,2013,75,12,0.125,1,0,1,157000000.0,white
1Mg5GCH1JvJvw6v1cqibBL3igQqURARaEZ,2013,345,0,1.0,1,0,2,99900000.0,montrealCryptoLocker
16qkW5ehZCAZaiXHsbrmK9rMUz6WZddFH2,2012,342,2,0.0833333333333333,1,0,2,8271300000.0,white
12Sc9BLA1UTUQLYhV9DWyNUEdRRFiqwUjF,2014,6,134,0.600144402547707,2535,8,1,90940000.0,montrealCryptoLocker
13RRzZf8DSKDsbYfyCQykWW31VmqkGyKCq,2016,151,144,0.0102535195852611,5616,4999,2,66139625.0,white
19snRQWaorbuPeVySiabdXmGtuFemGUQzy,2011,259,6,1.50317169227069e-05,1,0,2,502409108.0,white
16atbPFw6ycwGx59FcDp74zHrk2qDXz7U5,2015,191,34,0.55,2,0,2,92180000.0,white
1GdtQUCo97YZFCyspD4cDR2mnX1gApKsBr,2015,218,20,0.612407407407408,16,0,1,51249199.0,white
3Kh9YqH35tMR43BhVvVsARQ4jWBsCvMATY,2015,338,6,1.0,2,0,2,99342985.0,white
1AqUM2jwhMCNDt9YJuRFD9cAwF4XR9vfxi,2013,314,72,2.9103830456733697e-11,1,0,2,1040718833.0,montrealCryptoLocker
1FrKZC4EQLYxLMiJcTNCZP4gGWTMVCr6ah,2014,185,16,1.390625,5,0,2,712504928.0,paduaCryptoWall
1LSH2NSYM7Mkbief6oV9w8kgLwV9KRdN38,2017,181,0,1.0,1,0,2,40000000.0,princetonCerber
1FxhMbkMNX5gRATinDjMzVa4oKjiygssVA,2016,126,144,0.0016131565355044,4932,0,2,70000000.0,princetonCerber
1FKDntxe1Pk3Zk2rgcMGbMNXQLpXy2SLAG,2014,105,144,0.0001217321734409,1746,1744,1,788200000.0,paduaCryptoWall
1NXXVjX96ZKWCc8sFMEyGexLvmDEx8zkLi,2014,126,128,1.08705286422422,121,0,1,2227390000.0,paduaCryptoWall
19jD7HJMzPRRctWdFTarhJ76r2BmK2oNZN,2016,107,6,0.25,1,0,2,125000000.0,princetonCerber
15s4VyuVEfZXhay2cGhVq8FxzGpDMpJdje,2014,76,2,3.0,3,0,2,1500000000.0,paduaCryptoWall
1Gup7HVZ1zAzjCDmm9UPfi3e221hXwQCD6,2017,157,26,0.00048828125,1,0,2,5146427898.0,white
1EvjNCKYb6Lz5cUMZuXbf3VUSUFWMUuf4C,2016,291,10,0.5,2,0,2,275000000.0,princetonCerber
1PYET7ZzCrBDZ1RDEE3XdXYhorWYGx44bD,2013,299,14,0.0625,1,0,1,10000000000.0,white
1Jx4sNGXmTcrLVzBNe6weabY8rJt95Px6x,2011,32,46,0.06640625,4,0,2,87000000.0,white
15WuNo4k2op3qhcj2pn8Ard9PjZoZHNHbD,2014,124,0,0.0034129692832764,1,0,1,130620000.0,white
1Ff9HVKFeZZiiemJdEoT67mbqm49xvxXHC,2011,73,46,1.19209289550781e-07,1,1,2,2385000000.0,white
1EqZLAykocqPa3ThSo7f8BCx9sBGD7sZEe,2017,55,72,1.9073486328125e-06,1,0,2,100000000.0,princetonCerber
1Nmq9gfXkFqReQnDz7WyzAB4qmebiFCJW,2014,119,0,1.0,1,0,1,31700000.0,paduaCryptoWall
1BdGVVhsaCBCSBrKwueMkQ9jA2nLWJQSoD,2017,206,138,0.0625018140840304,137,0,2,71205267.0,white
12QVA2B4X9pPeNJ7gqwLY6yQkKMDaUb9bi,2017,176,144,0.0536727716213283,5925,5919,2,4999900000.0,white
1H86mUa7Quk8bn1qSUJHeKG74tdawa9gt8,2017,79,6,0.25,1,0,2,53000000.0,princetonCerber
1Ex4H5tzfmTZkrqFWn1aoatN3HBDzGkaow,2012,85,22,0.125,1,0,1,50000000.0,white
15t8jextJy8Zw3o76RxEWxBFp53kyhFAtL,2013,314,0,0.5,1,0,2,570000000.0,montrealCryptoLocker
1LEc7Av3MWyKApXkgk8Pd14APSyLCKN5jo,2016,27,4,0.25,1,0,2,1592397979.0,white
13ArLPt1ydxMvzKRxrDrTaLFuvTudfdZ7z,2012,282,2,0.0088038010061486,32,0,2,387772712.0,white
122ZRJZ5Fo1anoeNYDQfpWLm5712XrwG89,2015,280,0,1.0,2,0,2,115291699.0,white
1Mhf18vhKW3xYya7Nc8GGNz3SA72jNa9uf,2016,201,0,0.333333333333333,1,0,2,73100000.0,princetonCerber
1AkD3PXjWmfKPCS5VayDmpP8zwoVwfAmeq,2011,351,0,1.0,1,0,1,5770000000.0,white
1925QRV4Y8VMgK1UqsygxULaLV9mDeDNPi,2013,19,4,1.0,1,0,2,125448937.0,white
1DzSLJnAvbBtJaGjM1hE9D7QckkVNaXd4e,2016,141,4,0.166666666666667,1,0,2,124988433.0,princetonCerber
1Mc59z2zbLjZZk1x3bk4vLdFg7CB1kuDZn,2014,68,144,0.869984948365093,749,0,2,139095269.0,white
1DzUkCcHDWLEjzvkwUdVFHUNSFkwt3xtcX,2013,219,2,0.5,1,0,2,54000000.0,montrealCryptoLocker
1Q8tshNuprpTtkYFPGYQAGLPCpyYbhtW49,2015,55,144,2.12462562065338e-05,224,0,1,49996667.0,white
1HZF3KAJMjB1y23Y9SYkCW85kQYSiLLW1P,2016,121,44,0.124109767368862,23,0,2,43100000.0,princetonCerber
1NCGs4heYk6X6kbYCADNppBqWNtig8AdUJ,2013,94,0,0.5,1,0,1,100363000.0,white
1D7d1UJh5ZKvaQr1VJ4r5qkJVUyc6wCuFm,2013,319,0,1.0,1,0,1,77250000.0,montrealCryptoLocker
16DwK97b6zbbfPYGbGcjomNnzctNWV6gej,2012,196,2,0.5,1,0,2,2421000000.0,white
14xDoMsGLFk4AAdkpmpzR5mhDyzEYucuvA,2011,271,0,1.0,1,0,2,12700000000.0,white
1QFfwaeuUaFvGCzsGHLSQxngU4MveSwJfs,2013,316,4,0.0555555555555556,1,0,2,33221833.0,montrealCryptoLocker
1ZceALc8ZyZJXajbhPf8MG5arkzj75jyw,2016,94,144,0.290103799789232,3341,0,1,149992387.0,princetonLocky
1CXpi5uSKVnXnf3EdGxXgGyUFSyghnacH1,2014,82,0,1.0,1,0,1,50000000.0,paduaCryptoWall
1AV5Vo4vuvMfnx9kCqJjWXbPdC5XpD2SGx,2015,43,2,1.0,1,0,1,30927938.0,white
18BNvpSA9dTHE4hRd6weK18pHk5oKm6rEr,2013,120,0,0.5,1,0,2,38440000.0,white
17ZJmj9uMRD5KfYNdK6H3CFHswgXCiMkLt,2014,48,70,0.0030131544033375,39,0,2,2804975325.0,white
12ontgSSPB9qvsfrHSKd9JS998Ds1qouoU,2013,204,16,0.0078125,1,0,1,181537331.0,white
1rKW7B5XcAHVZg2ak33PM4fsmNbvvVsnG,2013,343,2,1.0,2,0,2,16612616070.0,montrealCryptoLocker
18LpovW4RRfBVhUxcqaFkVzrQfcp4iMkaa,2014,2,6,0.25,1,0,2,90000000.0,white
1D8CsiUSj4E2YwMzxDpUteZQiVCDWrTghe,2016,91,144,0.145322921928131,4912,0,2,150000000.0,princetonLocky
1BLWdieJGgs2fHagPrTPjg3PHTCnwG1oFG,2014,135,10,0.5,1,0,1,150900000.0,paduaCryptoWall
12NDfRRpn7ddZWxdRQjeQSG2WTb5YmWpKP,2016,182,0,1.0,1,0,2,120000000.0,montrealCryptXXX
38a5kWGbgChN31dGXPNnHwZXNeb27ahDCM,2017,335,0,0.5,1,0,1,52004530.0,white
15RNusgY8m7AHKykw6HGWhqCua29YiHRN1,2014,84,84,0.0007398000130138,14,14,2,646879918.0,white
1ACCxJ6y75uEZZ3bkgDoDDXHKKmMkz2nFT,2016,171,4,2.5,4,0,1,120000000.0,montrealCryptXXX
17a2f1fEQ1WGd9x3McSjAonhwhrHkVvcua,2012,124,0,0.0476190476190476,1,0,2,931790299.0,white
1NsfxxsWh7q7T6SFj5DJkJZPcvuK6jtwDJ,2015,167,6,0.04,1,0,1,208000000.0,paduaCryptoWall
16ZJ4PD5aFokgeaPFNKGEdshfmoEAY73Be,2016,158,46,0.001190185546875,1,1,2,200000000.0,princetonCerber
1K44hvAsSjnkypfygPGCmu1XhTxPFsa43e,2011,108,132,1.0,1,0,2,4966000000.0,white
1QBL4f71Pt2X8ED2h5kqPzFW79VfLf7LQ,2015,203,0,1.0,1,0,1,189000000.0,paduaCryptoWall
1FiEwG9vMvw3xnSTHBczZtLCTd6Gkf7HuL,2013,32,6,1.0,1,0,1,177800000.0,white
16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,2013,353,144,0.331327522927091,3169,3,6,570000000.0,montrealCryptoLocker
1NGqFwwxzVUb4obGXfPQxonn6CEiA1ZNxK,2016,268,4,1.0,1,0,2,58209983.0,white
1NVE8nrnQRs5Kx8JavneSPdbPPtjh2qt7q,2014,212,144,0.0009891018416426,1224,1224,2,42464000.0,white
1NJVer7wYPDcXJTQTCYctTF3ZbXn9cmuFi,2012,216,144,9.87711939502361e-06,884,0,2,78350000.0,white
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,304,6,0.875,3,0,2,850000000.0,montrealCryptoLocker
149ETbogY6gyUrRDgxZaDG26Mx5gMEgq8t,2016,264,144,9.174301041539071e-09,457,0,1,400000000.0,princetonLocky
1QCKrFnmU6xH7jUWTLqgtPD9ByFe9qdTUn,2014,271,50,7.96328999401797e-08,11,11,2,636562600.0,white
1MHf9RNrcwRGynbujC7MkWpzSHxqsqpR7z,2014,42,144,0.674552474355548,1299,0,2,52821697.0,white
1NFR6EAYA911r3PRyGdLCBZD3Q6x2YTbBi,2016,356,144,0.803863341198222,6572,3343,2,43170000.0,princetonCerber
1FC3kBawzY7NtYPiKbBELZZPDNH9tsAiU5,2017,46,4,0.0027472527472527,1,0,2,80000000.0,princetonCerber
19iFCbGLf1bvyoNTN2sfTo7piy2tebZdFn,2016,197,4,0.25,1,0,2,87000000.0,princetonCerber
17h5k6XQvDK9m6zTSm4qYcXw3CQQKyMHgk,2012,246,4,0.0378151260504202,22,0,1,100000000.0,white
1Ez54rwqVB7z55K2y5f3LNU6nAirpmRwfB,2012,109,0,0.5,1,0,1,429000000.0,white
1GFG3hGDYJ7JaqRNysWUUgHbvzcdvhBJyC,2016,227,20,1.30914341434143,6,0,6,1352874155.0,white
113i99LGHX2ZzBed1SaMpnqb6ruRgbBwMc,2014,65,144,0.243360433696763,1944,0,1,128898352.0,paduaCryptoWall
17YDQvSe3cwseGKiLT7hwV3J6kQKjKuZDo,2014,162,4,0.5,1,0,1,61800000.0,paduaCryptoWall
1C3kRpHwW1PHqL7hSR1jPYQvZ9FFVnoLSm,2017,135,14,0.5,2,0,2,480308013.0,white
1BC5FNZDLrrZjey9ShSACEdawN4ue14rXm,2014,13,4,0.125,1,0,1,1500000000.0,white
1MHmXHCQiJ578GXCuUosvTbwa3CH8wjqgj,2013,310,144,0.845550056951321,2436,0,1,199990000.0,montrealCryptoLocker
18B6Sjd9qsU4CR4fuz6uozVhfGNueNZMxs,2016,328,2,1.0,1,0,2,153353000.0,white
1NiStKLPw1dZny58FUBwsUKNRteWGYstaZ,2018,238,2,1.0,2,0,2,265800000.0,white
18VpywdGzkxnamYohrdHixHR7QxfCSSJkR,2014,81,0,1.0,1,0,1,100000000.0,paduaCryptoWall
17etbDEZeN2UdnniAh3Mxo7q89q3ijSupL,2015,129,2,0.25,1,0,1,57791449.0,white
18PrWt2KfwC9XqymMMRYXNcG19WD5T57NZ,2017,95,6,0.25,1,0,2,80000000.0,princetonCerber
1uUQR4bcnnEDxnApVf6jAxmjCNGeNHSmh,2018,20,144,0.753167937740978,3465,0,2,409715935.0,white
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,295,0,1.0,1,0,2,168400000.0,montrealCryptoLocker
16cVG72goMe4sNqZhnpmnqfCMZ1uSFbUit,2012,266,8,0.172999228960169,58,0,1,414377085.0,montrealCryptoLocker
1LczephQtaxWyeLNwvHzExx5KgsnbekjCc,2012,283,144,0.119033464939019,1692,1293,4,11721760960.0,white
1DJcmXkr93yo2BuWwxNPB5YRa6kXKxfsSk,2014,153,4,0.425428413488115,58,0,1,50050000.0,white
3A4jodWYjnxPRt42DAd3LDTuMuHaH86ugb,2016,88,0,0.5,1,0,2,413240161.0,white
19aMLHoRrkRgaFm91UmES1WFGc1CGXFPH,2013,288,0,1.0,1,0,2,49527802000.0,montrealCryptoLocker
1Cu7xdPvZUtNHPi6VtFwkjvVBCzpmpbHv,2011,257,46,7.62939453125e-05,15,0,1,117366445.0,white
1hWL8qYmifH3n9D41xUW9fM6atHoBEPoJ,2017,69,144,2.66403259967716,4421,0,2,18618812581.0,white
3KuhZtyYCum1qFHGH5gg7rKA6BkNRqoqwG,2016,261,0,1.0,1,0,2,19962767131.0,white
1Kd9uurVqsFticU7FjnSyEFKCjNewSLqWe,2014,246,2,0.0197368421052632,3,0,1,412128000.0,white
1AKAayQzy8MHX6ikFC4ng2gnT95giuRLpd,2014,311,144,0.0111760187299219,1612,0,1,39457500.0,white
1FEAxLzGzv3ZgKJURg2JUUnF7vD7Ne38NU,2016,217,56,6.103515625e-05,1,0,2,70000000.0,montrealCryptXXX
1LuTzN2NXfCMsR3xF2YJpvh3gfAawGPuJT,2014,108,0,1.0,1,0,1,31879699.0,paduaCryptoWall
1AwmoM52MgVNE2UHhAqhiQzj7PYNVQnvSc,2018,194,8,0.5,1,0,2,405000000.0,white
14xktRswPigauRHkSBdGYKbmYbDAJ9R5H6,2012,317,2,0.25,1,0,2,4852400000.0,white
17QH14tw8oxd7KzRWmMet2dqcvkMjKJyJE,2013,317,0,1.0,1,0,2,456230000.0,white
1AHDCz1cPtyMr8EXbDuz12wKH3HfmMSYoy,2017,274,12,0.0213541666666667,3,0,3,92500000.0,white
1NeDMJA8pzwyUHvdBfNdT3xw39RRsCMXi4,2014,181,44,1.19209289550781e-07,1,0,1,800000000.0,paduaCryptoWall
1CYEvbQRX2wiStrFZYoF5cCTY2ZiUqFTD4,2014,194,90,1.54126450618108,22,7,1,599990000.0,paduaCryptoWall
12K998Z84N9g7S5gHGa7PChfbejU2yQGYm,2016,160,2,0.5,1,0,2,120000000.0,montrealCryptXXX
1NbMNRzqp7bienxyku665iwQHBY4pyvjbr,2012,163,20,0.0847264144585573,13,0,1,40000000000.0,white
1CMCSbVd8xgs16k13AiPzVrPgQj6e9kK3p,2012,18,16,0.00078125,1,0,1,100000000.0,white
34sX6jwV9tvjheFqqPTmq14rAgdjb7AHvz,2018,127,144,0.251808449140853,4459,0,2,3871712209.0,white
1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,2013,293,0,0.05,1,0,2,50000000.0,montrealCryptoLocker
1ApBPiZXcqG94K3BRQmwyXmsiEV7HdDE1z,2016,100,0,1.0,1,0,2,125000000.0,princetonCerber
3Aop78pfE95RFL6bhMKfohqnSXgSn7qt55,2017,6,144,2.64448375920833,7991,0,1,452337913.0,white
16svogvc76RctHk5sz4p6ky9KbzJ8ettxk,2014,79,20,0.0078125,1,0,2,39282350.0,paduaCryptoWall
15S3T23DwPbRRT5ZW8c2jCUaV4p7MCBg5A,2014,247,56,0.006144657053434,13,13,2,1096510000.0,white
13TwnHQG88GsvetCMf73ywK3CTNVEF1SjY,2017,40,2,0.25,2,0,1,516000000.0,white
34oowaZFqiqViJRpLbTCHcc9zxJVqGx2gA,2017,121,144,0.0992962452914526,2436,0,1,73685690.0,white
1GfwycayDwSpdBDG2KzsE6CYXcJNcmsL36,2017,34,0,0.5,1,0,2,100000000.0,princetonCerber
1A2ACn6bveovt71bA3temt4PbEjoxMJBk7,2014,65,142,0.466512476824634,1995,0,2,157939056.0,paduaCryptoWall
15q6diCBG4Qxt1EvGftaZx64SADWDtDWme,2016,242,2,0.5,1,0,1,134579580.0,white
1MnTXik5LQVEiCk8dZfRUjVSc2vf5iXfj3,2016,245,144,0.125430948825115,4233,0,1,200000000.0,princetonLocky
1Q11iKDxmRb1v4WkbBZBXE7RR2WawgSHLc,2014,124,26,0.0013020833333333,9,0,2,185114828.0,white
14ZVm9DPvx4LAYBoKNzsFMFtUhiJ31oiBa,2015,167,144,2.7003881871911498e-11,134,0,1,292000000.0,paduaCryptoWall
1sQrvnms2z9XnrVBdwxPvRgs4tLrDo2kB,2016,190,8,0.125,1,0,1,400000000.0,princetonLocky
1LeHBTNgdAUj58uPkqGHWPGks9eocjxjVA,2012,29,0,1.0,1,0,2,56000000.0,white
1NQBjrgscitLwd72zbuf7JejRv5riWfhgZ,2013,316,10,0.008,1,0,2,36508116.0,montrealCryptoLocker
1PD5yzvFgGAJdUjAPJDztqoX8Hp6api1gP,2017,50,4,0.0555555555555556,1,0,2,75000000.0,princetonCerber
15cSnN3QewZJsCPHnWHS9MD9U8uGqkT4sm,2015,64,10,0.015625,1,0,2,269000000.0,paduaCryptoWall
1GXWj1qcGgq97y9y1p74QzvFzcUm2iQnhv,2013,150,0,0.5,1,0,1,1508265014.0,white
18qJBHyWmXHAmmZgBFzuuTUEth5AhYPCnc,2014,91,144,0.161458333333406,1127,0,2,200000000.0,paduaCryptoWall
1CeFr8PjF9jteC7mDzwa5zJCXVWsqv8z3X,2016,50,10,0.0833333333333333,3,0,1,100000000.0,princetonLocky
